Date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2021-10-18,1.9418962360861,0.464880150051328,1.14024073047901,1.2455112962311,1.61149233993837,1.90492821655696,2.23205568388106,2.7644196234035,2.95348232041303
2021-10-19,1.86312570423663,0.430446178938203,1.11719836566657,1.21596613783902,1.55763102960552,1.83008331470069,2.13264603706154,2.62302681789965,2.79670086393852
2021-10-20,1.78966921822229,0.399978184448383,1.09348539385404,1.18635014514128,1.50617011884294,1.75996161698508,2.04082197414114,2.49434966569841,2.65457020797018
2021-10-21,1.7235723471478,0.373402574855596,1.07105917998491,1.15867816875274,1.45922994519682,1.69668342391907,1.9586353073681,2.38020924110313,2.52880072305051
2021-10-22,1.66508762241174,0.350317087910826,1.05070352038151,1.1336992297578,1.4173663950885,1.64058542109453,1.88612659067633,2.28007429045344,2.41863645576741
2021-10-23,1.61369647086783,0.33023793378382,1.03261500384791,1.11154184359762,1.38041780979361,1.59122585046026,1.82250380016399,2.19251694726323,2.32240791255136
2021-10-24,1.56860883735945,0.31270236017072,1.01671492472624,1.09205279589276,1.34793269447886,1.54787939987884,1.7667086931073,2.11588933511977,2.23824633893821
2021-10-25,2.20618716148274,0.35712445424505,1.56248674654125,1.65342069770124,1.95597899815399,2.18694764263048,2.43543487134666,2.82459020777228,2.95918759457055
2021-10-26,2.51843863651979,0.352088829316559,1.87609219749158,1.96860695926304,2.27287419039466,2.50204991947499,2.74614558514284,3.12417931712109,3.25389762068045
2021-10-27,2.45249289008807,0.306171335340509,1.88938802366396,1.97153284001535,2.23963342751577,2.43976382606466,2.65148118156938,2.97687639335113,3.08792164245784
2021-10-28,2.26703294482989,0.258078920061738,1.78958220780819,1.85987756676889,2.08803955384452,2.25724727082019,2.43536198199916,2.70757035121886,2.80008570602018
2021-10-29,2.07918847252687,0.218967188894054,1.67226146449928,1.73259783991095,1.92760939717067,2.07150679125383,2.22239573764139,2.45198349514688,2.52976369641127
2021-10-30,1.91991664802637,0.189025255841145,1.56736305623318,1.61993180108053,1.78926726427913,1.91371673473479,2.04380888856474,2.24105100155446,2.30769950329632
